image_path,image_prompt,location,coordinates,weather_conditions,collection_date,type_of_driftwood,size,color,texture,environment_type,image_quality,camera_type,additional_notes,augmented,original_image_id,category_label,dominant_species,distance_to_water,time_of_day,temperature,humidity
generated_images/88a480be-69e8-46f0-a3bc-b87656f7abf5.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.88 meter log, brown in color, and has a rough texture. Captured during night with realistic details.",rocky ocean,"-60.007228, -62.762296",cloudy,2024-10-10,log,0.88,brown,rough,beach,high,smartphone,Meet college common executive team similar. Pattern nature effect put war they catch.,True,0698ffec-9de8-41b1-8bee-eb360a14a07e,1,seagulls,34.47,night,17.3,50.2
generated_images/f837a99c-5511-42a9-9f9d-518ec7f9c3a8.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.36 meter branch, brown in color, and has a smooth texture. Captured during afternoon with realistic details.",forest with moss,"89.4663465, 37.136165",sunny,2024-08-24,branch,2.36,brown,smooth,beach,high,action camera,Play play difficult follow. Suffer city authority however put him. Detail student rather.,True,,2,pine trees,21.69,afternoon,35.0,56.4
generated_images/ca485875-baf8-42a2-8d22-46e71c0cc7f8.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.68 meter root, beige in color, and has a smooth texture. Captured during afternoon with realistic details.",forest with moss,"79.359694, -49.210810",rainy,2023-03-14,root,2.68,beige,smooth,riverbank,high,DSLR,Stop card education someone social start part.,False,bf33f587-edd3-4a8f-bb5e-9d1097087457,2,pine trees,7.53,afternoon,14.8,55.7
generated_images/11294063-cfd3-476f-9dca-9caa7ecb0cb4.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.72 meter branch, dark brown in color, and has a rough texture. Captured during afternoon with realistic details.",forest with moss,"-31.147787, 3.300304",rainy,2024-06-11,branch,0.72,dark brown,rough,riverbank,high,action camera,Line fact hair teacher left how. Task minute nothing candidate. Good over star that.,True,d7435931-6726-4ab4-8d1b-3eae3b247646,0,algae,40.52,afternoon,19.3,67.3
generated_images/78587888-401f-42a3-bdb8-fc7c743f1898.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.65 meter root, dark brown in color, and has a rough texture. Captured during night with realistic details.",forest with moss,"-20.1394505, 47.745518",sunny,2024-03-27,root,1.65,dark brown,rough,forest,high,smartphone,Own lawyer somebody growth many box. Such resource article inside.,False,147fe78b-b444-422f-b71c-a8d474c120e3,0,pine trees,47.65,night,26.7,77.4
generated_images/0cc016ba-078e-4d10-8675-bb2b14850854.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.05 meter log, beige in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"50.5116915, -150.121658",cloudy,2024-01-25,log,1.05,beige,mossy,forest,high,smartphone,Why fall sense whether discussion possible friend dark. End door building little.,False,,1,pine trees,8.24,morning,11.9,68.9
generated_images/6a1c3d6c-d33a-4df2-9d6d-d106a0abd3b5.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.85 meter root, beige in color, and has a smooth texture. Captured during afternoon with realistic details.",riverbank,"-0.3016675, 28.297421",cloudy,2024-07-31,root,2.85,beige,smooth,riverbank,high,DSLR,"Firm large late image half foot.
Skin anything room forward various manager.",False,,1,pine trees,14.26,afternoon,18.5,44.0
generated_images/f5cbe2f8-98fd-4726-b73f-63ed0224cc17.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.02 meter log, gray in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"19.369541, 101.066725",cloudy,2024-10-22,log,1.02,gray,mossy,forest,high,action camera,Reveal material their focus this much. Center bill beat Democrat price. Build physical type much.,False,d975eae9-1ebe-4e5b-8819-637207637907,1,crabs,3.16,morning,27.1,87.6
generated_images/c76c67a2-eed2-45ce-b2d3-9eb811a6ab2b.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.22 meter log, brown in color, and has a smooth texture. Captured during morning with realistic details.",rocky ocean,"21.215914, -148.032904",cloudy,2023-02-22,log,2.22,brown,smooth,forest,high,smartphone,Real natural produce wear me pattern card. Region professor begin model few feel without.,False,,0,pine trees,32.35,morning,13.9,42.6
generated_images/b856f0c5-8c86-4af9-b709-37690a58b39a.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.27 meter log, gray in color, and has a mossy texture. Captured during morning with realistic details.",riverbank,"61.204817, -34.518136",cloudy,2023-12-09,log,0.27,gray,mossy,beach,high,smartphone,Ahead measure Democrat yard newspaper sense. No base today man. Life data sell.,True,4102dbfd-cc0f-474b-8138-33ecb5ae0ec9,0,pine trees,3.73,morning,31.5,32.4
generated_images/b0ff86ed-0c3b-4385-9315-9383bb2ee86d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.33 meter log, beige in color, and has a mossy texture. Captured during morning with realistic details.",sandy beach,"-4.804942, 15.509677",sunny,2024-08-13,log,1.33,beige,mossy,riverbank,high,smartphone,"Common name seven just issue police anything.
Into dog book standard.",False,b8adcd48-99a6-4a68-8efc-6a3e67103496,0,algae,14.05,morning,29.7,98.9
generated_images/0418e130-aef2-40dc-9bc2-78be1a868d58.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.31 meter log, beige in color, and has a smooth texture. Captured during morning with realistic details.",riverbank,"-84.1419645, 119.378433",cloudy,2023-10-13,log,1.31,beige,smooth,riverbank,high,DSLR,Community write film care sense theory. Happy miss happen own wrong another expect.,True,5ad5d8ee-e259-436c-8079-d96a2e8c92d2,2,algae,35.3,morning,15.3,44.6
generated_images/d2c7458c-9275-40d3-b13f-5574f6d680b0.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.17 meter root, brown in color, and has a rough texture. Captured during morning with realistic details.",riverbank,"9.182256, -27.185451",sunny,2024-07-21,root,1.17,brown,rough,riverbank,high,smartphone,Concern serious real owner cost institution. Shoulder her then guess energy computer serious its.,True,,2,crabs,44.12,morning,18.3,67.5
generated_images/31f77bb6-79ec-4f3b-868d-69d285dc13b5.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.8 meter root, gray in color, and has a rough texture. Captured during afternoon with realistic details.",forest with moss,"52.573667, 153.146807",rainy,2024-01-23,root,1.8,gray,rough,riverbank,high,action camera,"Team star college now marriage. Finally pass between.
Music human your accept. Toward world moment.",False,d754a6f9-5cb1-4487-83b7-33ca0c856f28,0,seagulls,7.3,afternoon,13.6,44.4
generated_images/792ce805-7603-4d04-a2b8-bd27fa3931f1.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.02 meter root, beige in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"27.798969, 41.729216",rainy,2024-10-05,root,1.02,beige,mossy,forest,high,DSLR,Matter behavior avoid life see five. Key paper color family it method exactly.,False,b10e50ad-cea9-41d6-aeec-6eca231e0f1d,1,crabs,11.87,afternoon,33.6,87.1
generated_images/5d734610-773b-4633-a997-39e34157a554.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.6 meter branch, brown in color, and has a rough texture. Captured during night with realistic details.",sandy beach,"30.553628, -17.506902",sunny,2023-11-09,branch,1.6,brown,rough,beach,high,DSLR,Prepare build sound thought trip sound simply. Produce outside still night.,True,,1,algae,10.79,night,32.6,55.4
generated_images/813f6bff-0ce7-44a5-8cb1-6148ca663527.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.17 meter log, brown in color, and has a rough texture. Captured during afternoon with realistic details.",rocky ocean,"-77.8971255, 77.553282",sunny,2023-06-04,log,0.17,brown,rough,beach,high,smartphone,Energy soldier edge. Compare conference moment thousand including.,True,e15c81e8-6e14-42d1-80e0-23c49ba94012,0,pine trees,10.01,afternoon,21.1,32.0
generated_images/0ef02b25-abcb-4d02-9684-8bf35effa10e.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.62 meter log, dark brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"13.1959995, -122.188626",windy,2024-07-23,log,2.62,dark brown,mossy,riverbank,high,action camera,None carry evening read large forward close. Policy its wind performance executive.,True,,2,pine trees,32.43,afternoon,14.5,62.3
generated_images/cf482b5f-d509-48e2-9550-b5a03f7820e2.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.31 meter log, gray in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"63.334272, -93.918215",windy,2024-08-23,log,2.31,gray,mossy,forest,high,action camera,Summer able mission born hot. Style contain fear wear. Box both white behavior reduce fight.,True,a9d358d3-f10f-48ea-94a7-76c60d5f0e5e,0,algae,45.64,afternoon,29.2,74.5
generated_images/7898fa35-1689-4e21-90f0-fc81b3217c33.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.55 meter branch, brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"-6.975059, 173.503328",rainy,2024-03-09,branch,1.55,brown,mossy,forest,high,smartphone,Gas for tend author serve major. This partner evidence source. Less name open.,False,,0,seagulls,10.08,afternoon,18.5,34.9
generated_images/b40d7bcc-8f64-485e-87cc-ecf908776ca6.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.32 meter log, gray in color, and has a mossy texture. Captured during night with realistic details.",rocky ocean,"-68.234363, 82.455975",windy,2024-07-01,log,2.32,gray,mossy,beach,high,DSLR,Friend value month agreement. Though town participant need agreement majority oil way.,False,,0,crabs,3.07,night,20.0,96.6
generated_images/31d2a6c1-196e-404d-934f-922ae186e579.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.97 meter root, brown in color, and has a rough texture. Captured during afternoon with realistic details.",riverbank,"54.457557, -66.332468",windy,2023-09-22,root,1.97,brown,rough,riverbank,high,smartphone,Discover mean spring. Suggest nature action drop. Do head learn more.,True,cd786f67-7d91-4733-b968-890892fa484a,2,algae,20.22,afternoon,13.7,56.5
generated_images/7c5bca02-35f2-4147-bf75-6b9d5d1406dd.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.8 meter branch, brown in color, and has a rough texture. Captured during afternoon with realistic details.",riverbank,"-53.419624, 114.493360",cloudy,2023-05-08,branch,0.8,brown,rough,forest,high,DSLR,Probably by street prepare. Trial you major.,False,,2,pine trees,9.82,afternoon,24.2,42.2
generated_images/1dc3ea08-fe0d-459f-b6b7-b56ed026ecbc.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.34 meter log, gray in color, and has a mossy texture. Captured during evening with realistic details.",sandy beach,"-42.6779245, -175.451303",sunny,2023-12-16,log,0.34,gray,mossy,riverbank,high,DSLR,Away soldier appear good pull. Chair forward bring benefit book find interest.,True,2a6d024e-a955-4419-8de6-2f016447eef2,0,algae,9.98,evening,19.4,42.0
generated_images/5a9bd8ed-2f2f-44ea-9ba4-db7b968ea036.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.66 meter root, brown in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"76.486048, 61.396035",windy,2023-06-26,root,1.66,brown,mossy,forest,high,smartphone,Half interesting instead cultural visit trial human. Which action hot example statement.,False,bafcd317-991f-4da8-82cf-5a35261c7b75,2,pine trees,37.35,morning,25.6,65.7
generated_images/054cad12-aebf-41e4-8725-0fd00948c18f.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.09 meter log, gray in color, and has a smooth texture. Captured during afternoon with realistic details.",sandy beach,"46.4408725, 55.405681",cloudy,2024-06-13,log,2.09,gray,smooth,beach,high,smartphone,Expert your yes movement. Wife mind likely week consider affect.,False,ef2d3335-88ea-4a51-b0e1-61be7523f160,2,crabs,38.93,afternoon,10.0,64.9
generated_images/ec537eca-a586-4f37-ac0a-f13b8d43c982.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.06 meter log, gray in color, and has a smooth texture. Captured during afternoon with realistic details.",sandy beach,"-73.008981, -103.470481",rainy,2023-03-21,log,2.06,gray,smooth,forest,high,DSLR,Sport good along player risk position.,False,28a03312-5dbf-4d2b-acfe-649d1661fa28,1,seagulls,40.06,afternoon,20.3,95.2
generated_images/15b8f3a3-702c-40dc-878f-1f0eb8306616.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.66 meter branch, brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"14.672167, 127.244177",cloudy,2024-10-03,branch,2.66,brown,mossy,forest,high,smartphone,Keep want others. Him side church hit child night result. Over yard ever do.,False,d8f40b42-7701-47fe-85e3-f24a7f019c21,2,seagulls,36.17,afternoon,21.8,55.4
generated_images/38be776c-b8c1-4d7c-9360-bcc5f4b1a348.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.39 meter log, dark brown in color, and has a rough texture. Captured during night with realistic details.",riverbank,"-24.6248915, 87.136129",rainy,2023-09-21,log,1.39,dark brown,rough,forest,high,smartphone,Stock model carry discover letter create these. Laugh manage factor.,False,,1,algae,35.92,night,21.3,48.8
generated_images/0b87b964-6e51-4ead-95a6-65d631848bd2.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.73 meter branch, beige in color, and has a smooth texture. Captured during afternoon with realistic details.",sandy beach,"28.123046, 132.484423",cloudy,2025-01-19,branch,2.73,beige,smooth,riverbank,high,smartphone,Realize create compare both notice price. Whether article some want large participant.,True,,2,crabs,28.39,afternoon,10.8,51.6
generated_images/f4d2a922-74aa-4a70-8c5f-6ff7b374f6e6.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 0.61 meter log, dark brown in color, and has a smooth texture. Captured during afternoon with realistic details.",rocky ocean,"30.9764335, 176.007328",windy,2025-01-12,log,0.61,dark brown,smooth,riverbank,high,smartphone,Herself stuff your today sense. Heart production change edge.,True,,2,seagulls,19.54,afternoon,16.4,40.3
generated_images/6895d16c-7916-4ac4-b0e1-4668b1d191f8.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.96 meter branch, dark brown in color, and has a smooth texture. Captured during night with realistic details.",rocky ocean,"14.457330, 75.110108",cloudy,2024-07-03,branch,2.96,dark brown,smooth,beach,high,action camera,White painting city sea particular century. Half respond crime. Even design health five.,False,1c9f4925-278f-41e2-b9c3-89b43f45dfba,2,pine trees,42.87,night,19.0,77.6
generated_images/721db335-5373-41dc-b252-6884bbf14fe1.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.65 meter log, dark brown in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"-83.900132, 115.052434",cloudy,2023-04-06,log,2.65,dark brown,mossy,riverbank,high,action camera,Industry true simply. Describe never door enter. More several four network decision.,False,,2,algae,36.17,afternoon,32.2,63.5
generated_images/a851c9a3-3fba-4b2b-9004-4d48cc60aa57.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.79 meter log, beige in color, and has a smooth texture. Captured during evening with realistic details.",rocky ocean,"21.3789595, -125.288743",windy,2024-01-05,log,1.79,beige,smooth,forest,high,action camera,"Social south local live home. Thing think charge daughter.
Partner indicate yard kind.",True,,1,seagulls,22.18,evening,12.5,66.4
generated_images/89baacfb-1aba-4f6c-9fde-bd676615e153.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.27 meter log, beige in color, and has a smooth texture. Captured during evening with realistic details.",riverbank,"56.908587, -54.934265",cloudy,2023-09-12,log,1.27,beige,smooth,riverbank,high,DSLR,Watch around world responsibility.,False,,0,seagulls,48.7,evening,31.1,76.3
generated_images/ae7e6a51-ff5c-45dd-9709-b0960366ca47.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.66 meter log, brown in color, and has a mossy texture. Captured during night with realistic details.",sandy beach,"-89.1439125, -41.965354",cloudy,2023-01-28,log,0.66,brown,mossy,forest,high,action camera,Drive physical medical visit about mouth long. Hour industry each her police south ok question.,True,,0,seagulls,17.23,night,22.4,61.5
generated_images/9caff4fa-1c85-43cb-a880-4793253910fc.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.46 meter root, beige in color, and has a mossy texture. Captured during evening with realistic details.",rocky ocean,"-79.143914, 108.446721",rainy,2024-08-21,root,2.46,beige,mossy,riverbank,high,DSLR,Teacher enjoy opportunity increase. Audience allow resource individual challenge.,False,8eaa7022-85c5-4235-84b2-3a6884c0857e,2,algae,2.52,evening,13.5,33.8
generated_images/8a0edb3a-46e1-415b-9a89-c5c620564c2f.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.12 meter branch, beige in color, and has a smooth texture. Captured during night with realistic details.",riverbank,"3.2140055, 63.874913",rainy,2023-10-09,branch,2.12,beige,smooth,riverbank,high,smartphone,Reality else weight southern. Medical develop them item. Big painting smile her cost.,True,3d1abb48-c526-4ddd-9940-1ba1e6c547cf,0,crabs,44.87,night,18.9,95.8
generated_images/a98dba06-ff66-456d-bcce-f86086536cf8.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.17 meter branch, beige in color, and has a mossy texture. Captured during night with realistic details.",forest with moss,"-37.424008, -54.279631",cloudy,2023-04-09,branch,1.17,beige,mossy,forest,high,DSLR,Loss car goal area media smile week. Between risk detail traditional check remember measure factor.,False,,1,algae,48.5,night,31.8,97.4
generated_images/d9e7ac25-81fd-4a98-98f7-49ddb385c36e.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.33 meter branch, dark brown in color, and has a rough texture. Captured during afternoon with realistic details.",sandy beach,"74.201722, -62.174951",sunny,2024-05-14,branch,0.33,dark brown,rough,forest,high,action camera,"Start stock throw. Development never ball. Stage quite piece they.
Seat charge heavy speak hour.",True,6a54393c-a171-45e6-94cf-f969ded82494,1,crabs,24.21,afternoon,28.7,75.4
generated_images/d24928f2-5309-4c3c-934e-bdfcfb618d45.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.72 meter log, beige in color, and has a smooth texture. Captured during evening with realistic details.",forest with moss,"86.4395505, 130.778669",cloudy,2023-08-08,log,1.72,beige,smooth,beach,high,action camera,Tree central training hit former guess benefit. Effect account lead treat crime talk.,True,,0,crabs,40.41,evening,32.9,52.8
generated_images/04f25c25-1971-49ca-b78c-0b1675754441.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.13 meter log, beige in color, and has a rough texture. Captured during morning with realistic details.",sandy beach,"-65.1856455, -141.341133",windy,2023-12-29,log,2.13,beige,rough,riverbank,high,smartphone,Home trial tree even. Any at store than. Remain gas each room nothing free ready.,True,,1,pine trees,20.26,morning,28.0,87.9
generated_images/a2423278-fe9a-4042-b2af-e5fa64f5bd0d.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.24 meter root, gray in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"-78.7538195, 48.061884",cloudy,2023-05-18,root,1.24,gray,mossy,riverbank,high,DSLR,Themselves television issue return. Nation if foot standard.,True,,1,pine trees,29.01,morning,28.4,69.6
generated_images/107eb5d6-9ffd-4748-9e3f-4f6516624713.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.1 meter log, beige in color, and has a rough texture. Captured during night with realistic details.",sandy beach,"9.670456, -167.172288",rainy,2024-02-04,log,1.1,beige,rough,riverbank,high,smartphone,Wish address stuff relate better stock. They people population seek.,False,,2,seagulls,20.54,night,16.7,42.9
generated_images/fc13b7fd-e05f-4c0a-8bf0-9e2ff7174c44.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.81 meter log, gray in color, and has a rough texture. Captured during night with realistic details.",rocky ocean,"-79.6927365, 64.473422",windy,2024-02-08,log,2.81,gray,rough,riverbank,high,smartphone,View money north watch public. Heavy contain evening message process indeed.,True,,2,crabs,39.42,night,24.7,62.8
generated_images/e62e7336-e505-48e0-9635-7caf0165c7e3.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 2.28 meter log, beige in color, and has a smooth texture. Captured during evening with realistic details.",rocky ocean,"-48.2286905, -30.604885",cloudy,2023-09-06,log,2.28,beige,smooth,forest,high,DSLR,Particularly single chance child beat expect finally. Would admit determine cover.,True,,0,pine trees,27.95,evening,23.0,31.0
generated_images/cc969258-cfbf-4b27-9d49-4bdcc6a6a650.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 0.28 meter root, brown in color, and has a mossy texture. Captured during evening with realistic details.",rocky ocean,"-16.5218485, 60.876182",windy,2024-08-29,root,0.28,brown,mossy,beach,high,action camera,Treat lead budget responsibility country particularly. Democrat common believe. Skin law card unit.,False,,1,seagulls,17.67,evening,32.7,91.1
generated_images/efc93810-7fbe-4b8d-b4e2-81ee3bb7053e.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.68 meter branch, dark brown in color, and has a rough texture. Captured during morning with realistic details.",sandy beach,"2.956171, -100.340165",windy,2023-09-11,branch,1.68,dark brown,rough,riverbank,high,action camera,Party card young own although yes. Letter plan condition old civil industry.,False,8326dfce-30ee-41de-9430-a3bb34b6bf3b,1,crabs,11.37,morning,29.6,86.8
generated_images/ba5f86f8-5250-4d0a-a6a9-9c45ee7b261a.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.02 meter branch, beige in color, and has a smooth texture. Captured during evening with realistic details.",forest with moss,"15.181299, -84.574096",rainy,2023-03-10,branch,1.02,beige,smooth,riverbank,high,DSLR,Speech upon government style everybody kitchen. Commercial perform senior important.,False,,2,crabs,19.72,evening,25.7,60.2
generated_images/e7555cb3-d943-49e4-ba61-92413a94a2db.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.24 meter root, gray in color, and has a rough texture. Captured during night with realistic details.",rocky ocean,"-86.7607955, -50.328145",windy,2023-05-03,root,2.24,gray,rough,beach,high,smartphone,North item party personal section entire. Side thing official billion pretty.,True,9b4c2ec2-6536-4a4f-b14d-fd300b635ca4,2,crabs,41.02,night,17.9,75.1
generated_images/448a04e6-c54e-48f1-a11d-47243c9d84ed.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.43 meter log, gray in color, and has a smooth texture. Captured during evening with realistic details.",rocky ocean,"-1.3314205, -152.452118",sunny,2023-09-27,log,2.43,gray,smooth,forest,high,smartphone,Father perhaps industry north tend figure go. Hold compare hospital see. Anything let laugh blood.,False,,1,seagulls,14.22,evening,14.8,62.7
generated_images/0812f936-a2ec-4081-a2b0-8a6182e485cb.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.6 meter root, gray in color, and has a smooth texture. Captured during evening with realistic details.",riverbank,"69.436731, -59.976959",cloudy,2024-07-22,root,1.6,gray,smooth,beach,high,DSLR,Recognize contain care security enter response.,True,,0,algae,22.89,evening,14.4,51.0
generated_images/2bfcc942-9657-4b9f-958a-c7b6e2f43208.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.19 meter log, beige in color, and has a mossy texture. Captured during night with realistic details.",rocky ocean,"49.9270345, 63.824436",sunny,2024-12-07,log,2.19,beige,mossy,forest,high,DSLR,Back garden ground reduce. Relate national follow quite create represent information focus.,True,83740412-58a9-4eb5-b3cd-3f5ad8fe99d2,1,crabs,12.01,night,10.0,41.3
generated_images/27e1f211-2133-49c2-aad9-877a79197247.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.01 meter branch, gray in color, and has a smooth texture. Captured during evening with realistic details.",forest with moss,"-24.867781, -177.151866",windy,2023-11-29,branch,1.01,gray,smooth,forest,high,DSLR,Them themselves society manager. That our half across nothing hear level.,True,,1,seagulls,5.93,evening,28.7,80.8
generated_images/407af5e4-c3ee-4f9c-bee2-24980e5230f7.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.76 meter root, beige in color, and has a mossy texture. Captured during afternoon with realistic details.",rocky ocean,"86.6565475, -133.692704",sunny,2023-08-18,root,0.76,beige,mossy,beach,high,DSLR,Painting whom field use.,False,,0,crabs,11.23,afternoon,13.7,41.3
generated_images/11373718-9c2b-4378-ab48-527d723b54b2.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.72 meter log, beige in color, and has a rough texture. Captured during afternoon with realistic details.",forest with moss,"46.0064745, 87.333246",cloudy,2023-02-07,log,0.72,beige,rough,forest,high,smartphone,Risk director idea.,True,,1,crabs,48.09,afternoon,15.9,84.2
generated_images/605126d7-ee65-4f73-a90f-886a8844bfba.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.9 meter root, dark brown in color, and has a smooth texture. Captured during morning with realistic details.",sandy beach,"14.678354, 12.113711",rainy,2024-04-28,root,2.9,dark brown,smooth,forest,high,DSLR,Easy region picture interest talk. World star guess hard. Soon there open occur.,False,,1,algae,39.77,morning,16.9,64.0
generated_images/d6b27343-3c5a-4bed-97ec-2eb9d1a72b7c.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.95 meter branch, brown in color, and has a smooth texture. Captured during morning with realistic details.",riverbank,"-45.337494, -22.987185",cloudy,2023-10-01,branch,0.95,brown,smooth,forest,high,DSLR,"Detail finally seven field bad them song.
Coach others body. Avoid piece clear yard.",True,6a0eb889-8834-4d4c-a81a-fcf728eb4668,0,pine trees,3.79,morning,15.7,38.7
